Parcel ID (TMK),Petition Number,Site Address,End Year
530090860001,A10110020,KAMEHAMEHA HWY,2020
530090860002,A10110021,KAMEHAMEHA HWY,2020
530090870001,A10070010,KAMEHAMEHA HWY,2016
530090870002,A10110015,KAMEHAMEHA HWY,2020
530090880001,A05140094,KAMEHAMEHA HWY,2018
530090880002,A05140095,KAMEHAMEHA HWY,2018
530090890001,A05140096,KAMEHAMEHA HWY,2018
530090890002,A05140097,KAMEHAMEHA HWY,2018
530090900001,A05140098,KAMEHAMEHA HWY,2018
530090900002,A05140099,KAMEHAMEHA HWY,2018
530090910001,A05140100,KAMEHAMEHA HWY,2018
530090910002,A05140101,KAMEHAMEHA HWY,2018
530090920001,A05140102,KAMEHAMEHA HWY,2018
530090920002,A05140103,KAMEHAMEHA HWY,2018
530090940001,A05140104,KAMEHAMEHA HWY,2018
530090940002,A05140105,KAMEHAMEHA HWY,2018
530090950001,A05140106,KAMEHAMEHA HWY,2018
530090950002,A05140107,KAMEHAMEHA HWY,2018
530090960001,A05140108,KAMEHAMEHA HWY,2018
530090960002,A05140109,KAMEHAMEHA HWY,2018
530090970001,A10140073,664 KAMEHAMEHA HWY,2023
530091000001,A05160186,KAMEHAMEHA HWY,2020
530091000002,A05160187,KAMEHAMEHA HWY,2020
530091010001,A10080109,618 KAMEHAMEHA HWY,2017
530091010001,AV0800007,618 KAMEHAMEHA HWY,2017
530110010000,AV10100017,284 KAMEHAMEHA HWY,2019
530110060000,A20040022,KAMEHAMEHA HWY,2023
530150160000,A05120204,110 HALAI ST,2016
530150250000,A10160170,7 HALAI PL,2025
Parcel ID (TMK),Petition Number,Site Address,End Year
530150330000,A10160242,97 HALAI ST,2025
530150390000,A10070064,37 HALAI ST,2016
540040200000,A20040853,KAWAIPUNA ST,2023
550010430000,AV10160002,KAMEHAMEHA HWY,2025
550050010000,A10090341,179 POOHAILI ST,2018
550050010000,A10090361,179 POOHAILI ST,2018
550050010000,A10090368,179 POOHAILI ST,2018
550050010000,AV10090008,179 POOHAILI ST,2018
550050180000,AV10100024,756 WAHINEPEE ST,2019
550050200000,A10090355,4 KAMEHAMEHA HWY,2018
550050200000,AV10090011,4 KAMEHAMEHA HWY,2018
550050210000,A10100110,KAMEHAMEHA HWY,2019
550050210000,A10100231,KAMEHAMEHA HWY,2019
550050210000,A10120202,KAMEHAMEHA HWY,2021
550050220000,A10090369,WAHINEPEE ST,2018
550050220000,A10090370,WAHINEPEE ST,2018
550050220000,AV10090014,WAHINEPEE ST,2018
550050230000,A10090319,STABLE RD,2018
550050230000,A10090321,STABLE RD,2018
550050230000,A10090344,STABLE RD,2018
550050230000,A10090366,STABLE RD,2018
550050230000,A10090374,STABLE RD,2018
550050230000,AV10090013,STABLE RD,2018
550050240000,A10090388,KAMEHAMEHA HWY,2018
550050240000,AV10090009,KAMEHAMEHA HWY,2018
550050250000,A10090371,KAMEHAMEHA HWY,2018
550060010000,A10090320,280 KAMEHAMEHA HWY,2018
550060010000,A10090343,280 KAMEHAMEHA HWY,2018
550060010000,A10090362,280 KAMEHAMEHA HWY,2018
550060010000,A10090372,280 KAMEHAMEHA HWY,2018
550060010000,A10090373,280 KAMEHAMEHA HWY,2018
550060010000,A10090377,280 KAMEHAMEHA HWY,2018
550060010000,A10090387,280 KAMEHAMEHA HWY,2018
550060010000,A10090389,280 KAMEHAMEHA HWY,2018
550060010000,A10090390,280 KAMEHAMEHA HWY,2018
550060010000,A10090391,280 KAMEHAMEHA HWY,2018
550060010000,A10090392,280 KAMEHAMEHA HWY,2018
550060010000,A10090394,280 KAMEHAMEHA HWY,2018
550060010000,A10110172,280 KAMEHAMEHA HWY,2020
550060010000,AV10090006,280 KAMEHAMEHA HWY,2018
550060100000,AV10160003,KAMEHAMEHA HWY,2025
550060110000,A10090382,KAMEHAMEHA HWY,2018
550060110000,A10090383,KAMEHAMEHA HWY,2018
Parcel ID (TMK),Petition Number,Site Address,End Year
550060110000,AV10090007,KAMEHAMEHA HWY,2018
550070010000,A10130131,KAMEHAMEHA HWY,2022
550070010000,AV10090012,KAMEHAMEHA HWY,2018
550080010000,A10160257,269 POOHAILI ST,2025
550080010000,AV10160004,269 POOHAILI ST,2025
550080030000,AV10160005,WAHINEPEE ST,2025
550080040000,AV10160006,WAHINEPEE ST,2025
550080050000,AV10160007,WAHINEPEE ST,2025
550080080000,AV10160008,WAHINEPEE ST,2025
550080130000,AV10160009,758 WAHINEPEE ST,2025
550080250000,AV10160010,WAHINEPEE ST,2025
550080280000,AV10160011,WAHINEPEE ST,2025
550080490000,AV10140001,KAMEHAMEHA HWY,2023
550080510000,A10160282,KAMEHAMEHA HWY,2025
550080540000,A10160283,KAMEHAMEHA HWY,2025
550080550000,AV10160012,KAMEHAMEHA HWY,2025
550080560000,A10160284,KAMEHAMEHA HWY,2025
550080570000,A10160285,KAMEHAMEHA HWY,2025
550080580000,A10160286,KAMEHAMEHA HWY,2025
550080590000,A10160287,KAMEHAMEHA HWY,2025
550080610000,AV10160013,KAMEHAMEHA HWY,2025
550080630000,A10150236,POOHAILI RD,2024
550080630000,AV10160014,POOHAILI RD,2025
550080640000,AV10160015,POOHAILI ST,2025
560020480000,A10080050,KAMEHAMEHA HWY,2017
560030260000,A10090205,1081 KAMEHAMEHA HWY,2018
560030260000,A10090248,1081 KAMEHAMEHA HWY,2018
560030260000,A10090249,1081 KAMEHAMEHA HWY,2018
560030260000,A10090291,1081 KAMEHAMEHA HWY,2018
560030470000,A10080084,1101 KAMEHAMEHA HWY,2017
560030530013,A05160032,1089 KAMEHAMEHA HWY,2020
560030530014,A05160047,1089 KAMEHAMEHA HWY,2020
560050050000,A10080053A,970 KAMEHAMEHA HWY,2017
560050060000,A10110227,1048 KAMEHAMEHA HWY,2020
560050070000,A10110061,1050 KAMEHAMEHA HWY,2020
560050130000,A10080045,1150 KAMEHAMEHA HWY,2017
560050130000,A10080046,1150 KAMEHAMEHA HWY,2017
560050130000,A10080048,1150 KAMEHAMEHA HWY,2017
560050130000,A10080049,1150 KAMEHAMEHA HWY,2017
560050130000,A10080054,1150 KAMEHAMEHA HWY,2017
560050140000,A10080053D,1060 KAMEHAMEHA HWY,2017
560050150000,A10080055,KAMEHAMEHA HWY,2017
560050160000,A10080051,1030 KAMEHAMEHA HWY,2017
Parcel ID (TMK),Petition Number,Site Address,End Year
560050160000,A10080053E,1030 KAMEHAMEHA HWY,2017
560050180000,A10140203,KAMEHAMEHA HWY,2023
560060020000,AV10160016,KAMEHAMEHA HWY,2025
560060040000,A05160137,156 KAMEHAMEHA HWY,2020
560060060000,A10090363,350 KAMEHAMEHA HWY,2018
560060060000,A10090364,350 KAMEHAMEHA HWY,2018
560060060000,A10090367,350 KAMEHAMEHA HWY,2018
560060180000,A05160111,452 KAMEHAMEHA HWY,2020
560060180000,A05160112,452 KAMEHAMEHA HWY,2020
560060180000,A05160113,452 KAMEHAMEHA HWY,2020
560060180000,A05160114,452 KAMEHAMEHA HWY,2020
560060180000,A05160115,452 KAMEHAMEHA HWY,2020
560060280000,A10100109,KAMEHAMEHA HWY,2019
560060280000,AV10090010,KAMEHAMEHA HWY,2018
560060290000,A10070054,PLANTATION RD,2016
560060300000,A10070118,PLANTATION RD,2016
560060310000,A10080085,PLANTATION RD,2017
560060320000,A20020595,PLANTATION RD,2021
560060330000,A20040904,PLANTATION RD,2023
560060350000,A20030609,PLANTATION RD,2022
560060360000,A10150237,PLANTATION RD,2024
560060370000,A20030605,PLANTATION RD,2022
560060380000,A20040105,PLANTATION RD,2023
560060390000,A20040172,PLANTATION RD,2023
560060400000,A20030607,PLANTATION RD,2022
560060410000,A20030608,PLANTATION RD,2022
560060420000,A10160094,PLANTATION RD,2025
560060430000,A20030612,PLANTATION RD,2022
560060440000,A20030598,PLANTATION RD,2022
560060450000,A20020599,PLANTATION RD,2021
560060460000,A20020600,PLANTATION RD,2021
560060470000,A10160163,PLANTATION RD,2025
560060490000,A20030613,PLANTATION RD,2022
560060510000,A10070003,PLANTATION RD,2016
560060520000,A20030606,PLANTATION RD,2022
560060560000,A10140202,KAMEHAMEHA HWY,2023
560060580000,A10090317,340 KAMEHAMEHA HWY,2018
560060580000,A10090318,340 KAMEHAMEHA HWY,2018
560060580000,A10090365,340 KAMEHAMEHA HWY,2018
560060580000,A10090375,340 KAMEHAMEHA HWY,2018
560060580000,A10090379,340 KAMEHAMEHA HWY,2018
560060580000,A10090386,340 KAMEHAMEHA HWY,2018
560060580000,AV0700065,340 KAMEHAMEHA HWY,2016
Parcel ID (TMK),Petition Number,Site Address,End Year
560070010000,A10090356,KAMEHAMEHA HWY,2018
560070010000,A10100108,KAMEHAMEHA HWY,2019
560070010000,AV10090005,KAMEHAMEHA HWY,2018
570010070000,A05150101,KUILIMA DR,2019
570010210000,A10160018,146 KAMEHAMEHA HWY,2025
570010390000,A05140265,540 KAMEHAMEHA HWY,2018
570010400000,A05140266,542 KAMEHAMEHA HWY,2018
570010410001,A10160043,548 KAMEHAMEHA HWY,2025
570010410002,A10150068,548 KAMEHAMEHA HWY,2024
570010410003,A05150100,KAMEHAMEHA HWY,2019
570010410004,A05150104,KAMEHAMEHA HWY,2019
570010410005,A05150105,KAMEHAMEHA HWY,2019
570010420001,A10150117,546 KAMEHAMEHA HWY,2024
570010420002,A05150107,KAMEHAMEHA HWY,2019
570010420003,A05150106,KAMEHAMEHA HWY,2019
570010420004,A05160089,546 KAMEHAMEHA HWY,2020
580020040004,A05160127,248 KAMEHAMEHA HWY,2020
580020040005,A05160128,248 KAMEHAMEHA HWY,2020
580020040006,A10150058A,248 KAMEHAMEHA HWY,2024
580020040007,A10150058B,248 KAMEHAMEHA HWY,2024
580020040008,A05160129,248 KAMEHAMEHA HWY,2020
580020040009,A05160130,248 KAMEHAMEHA HWY,2020
580020040010,A05160131,248 KAMEHAMEHA HWY,2020
580040380000,A10140556,121 KAUNALA ST,2023
580050880001,A10140004,348 KAMEHAMEHA HWY,2023
590050400000,A10070030,680 PUPUKEA RD,2016
590050660000,A05140051,426 KAMEHAMEHA HWY,2018
590060050000,A05160121,350 KAMEHAMEHA HWY,2020
590060110000,A10110075,KAMEHAMEHA HWY,2020
590060340001,A10130008,178 KAMEHAMEHA HWY,2022
590060340002,A10070279A,KAMEHAMEHA HWY,2016
590070060000,A10070358,84 KAHAE RD,2016
590120040000,A10090310,268 KAMEHAMEHA HWY,2018
590130150000,A10080022,208 KAMEHAMEHA HWY,2017
590130210000,A05120038,202 KAMEHAMEHA HWY,2016
590130220000,A05120036,204 KAMEHAMEHA HWY,2016
590130230000,A05120037,190 KAMEHAMEHA HWY,2016
590170520000,A298000587,450 ALAPIO RD,2017
590170580000,A10160022,416 ALAPIO RD,2025
590170620000,A10120021,388 ALAPIO RD,2021
590170630000,A05160263,426 WAKA RD,2020
590170740000,A10080016,444 ALAPIO RD,2017
590180210000,A10070361,211 ALAPIO RD,2016
Parcel ID (TMK),Petition Number,Site Address,End Year
590180220000,A10070210,219 ALAPIO RD,2016
590220070000,A10070207,747 MAULUKUA RD,2016
590220280000,A10070022,720 KAWOA WAY,2016
590220350000,A10070026,589 PUPUKEA RD,2016
590250060000,A10070029,744 ALAPIO PL,2016
590250090000,A10070031,740 ALAPIO PL,2016
590250540000,A10090049,468 HOALIKE RD,2018
590250550000,A10100027,675 ALAPIO RD,2019
590250560000,A10100008,669 ALAPIO RD,2019
590250580000,A10070046,657 ALAPIO RD,2016
590250640000,A10070035,415 KAWOWO RD,2016
590250730000,A10100112,402 KAWOWO RD,2019
590260030000,A10140389,480 PUPUKEA RD,2023
590260060000,A10070374,456 PUPUKEA RD,2016
590260130000,A10070357,526 AUKAUKA RD,2016
590280170000,A10130003,530 PUPUKEA RD,2022
590290040000,A10150190,408 WAKA RD,2024
590290350000,A10130112,90 KAHAE RD,2022
590300140000,A10130095,555 MAKANA RD,2022
590300250000,A10140052,520 MAKANA RD,2023
590300310000,A10140063,453 WILINAU RD,2023
590310230000,A10080017,736 KANALANI PL,2017
590310280000,A05160272,705 PUPUKEA RD,2020
610020010000,AV0700005,KAMEHAMEHA HWY,2016
610020240000,AV0700006,KAMEHAMEHA HWY,2016
610050010000,A10140391,KAWAILOA DR,2023
610050010000,A10160198,KAWAILOA DR,2025
610050010000,AV0700053,KAWAILOA DR,2016
610050010000,AV10150014,KAWAILOA DR,2024
610050090000,A10100028,486 KAMEHAMEHA HWY,2019
610050100000,AV10150015,KAMEHAMEHA HWY,2024
610050200001,A05160042,KAMEHAMEHA HWY,2020
610050200003,A05150169,194 KAWAILOA RD,2019
610050210000,A10100234,196 KAWAILOA DR,2019
610050260000,A10080092,676 KAM HWY,2017
610050260000,AV0800008,676 KAM HWY,2017
610050260000,AV0800009,676 KAM HWY,2017
610050260000,AV0800011,676 KAM HWY,2017
610050260000,AV10110004,676 KAM HWY,2020
610060010000,A10120170,KAMEHAMEHA HWY,2021
610060010000,AV10150016,KAMEHAMEHA HWY,2024
610070010000,A10120171,KAMEHAMEHA HWY,2021
610070010000,AV10150017,KAMEHAMEHA HWY,2024
Parcel ID (TMK),Petition Number,Site Address,End Year
610080240000,A10150028,470 KAMEHAMEHA HWY,2024
620020010000,A10080090,207 KAWAILOA DR,2017
620020020000,A05160273,KAMEHAMEHA HWY,2020
620020030000,A10150270,207 KAWAILOA DR,2024
620020030000,AV10120005,207 KAWAILOA DR,2021
620020060000,A20040062,203 LOKOEA PL,2023
620020070000,A05160175,390 JOSEPH P LEONG HWY,2020
620020100000,A10120001,394 JOSEPH P LEONG HWY,2021
620020310000,A10080089,330 KAMEHAMEHA HWY,2017
620020320000,A05130010,KAMEHAMEHA HWY,2017
620020330000,A05130011,KAMEHAMEHA HWY,2017
620020340000,A05130012,KAMEHAMEHA HWY,2017
620020350000,A05130013,KAMEHAMEHA HWY,2017
620020360000,A05130014,KAMEHAMEHA HWY,2017
620020420000,A05160265,380 JOSEPH P LEONG HWY,2020
620020430000,A05160050,KAMEHAMEHA HWY,2020
620020440000,A05160266,380 JOSEPH P LEONG HWY,2020
620020450000,A10160168,KAMEHAMEHA HWY,2025
620020460000,A10160279,KAMEHAMEHA HWY,2025
620020470000,A05160046,KAMEHAMEHA HWY,2020
620030020000,AV10090002,148 LOKOEA PL,2018
620040010000,A10110079,204 EMERSON RD,2020
620040040000,A10080081,EMERSON RD,2017
620040280000,A10130161,EMERSON RD,2022
620040350000,A10160095,400 JOSEPH P LEONG HWY,2025
620050020000,AV0700008,KAMEHAMEHA HWY,2016
620050350000,AV0700009,KAMEHAMEHA HWY,2016
620060060000,AV0700010,420 KAMEHAMEHA HWY,2016
620070030000,AV0700054,638 KAMEHAMEHA HWY,2016
620070070000,A10160025,636 KAMEHAMEHA HWY,2025
620070080000,A10160026,KAMEHAMEHA HWY,2025
620090010000,A10120172,KAMEHAMEHA HWY,2021
620090010000,A10140396,KAMEHAMEHA HWY,2023
620090010000,A10160294,KAMEHAMEHA HWY,2025
620090010000,AV0700052,KAMEHAMEHA HWY,2016
620100010000,A10090295,EMERSON RD,2018
620100010000,A10140397,EMERSON RD,2023
620100010000,A10140398,EMERSON RD,2023
620100010000,A10150269,EMERSON RD,2024
620100010000,AV10150011,EMERSON RD,2024
620100070000,A10110080,204 EMERSON RD,2020
620100140000,A05160267,185 EMERSON RD,2020
620110010000,A10120173,PLANTATION RD,2021
Parcel ID (TMK),Petition Number,Site Address,End Year
620110010000,A10140399,PLANTATION RD,2023
620110010000,A10140400,PLANTATION RD,2023
620110010000,AV10150012,PLANTATION RD,2024
620110210000,AV10110005,126 KAMEHAMEHA HWY,2020
640010010000,A05120102,486 KAMEHAMEHA HWY,2016
640010010000,A05130200,486 KAMEHAMEHA HWY,2017
640010010000,A05130201,486 KAMEHAMEHA HWY,2017
640010010000,A05160209,486 KAMEHAMEHA HWY,2020
640010010000,A05160210,486 KAMEHAMEHA HWY,2020
640010010000,AV0800006,486 KAMEHAMEHA HWY,2017
640010050000,AV0700012,KAMEHAMEHA HWY,2016
640020010000,A05160211,PLANTATION RD,2020
640020010000,A05160212,PLANTATION RD,2020
640020010000,A05160213,PLANTATION RD,2020
640030010000,A10140406,1551 KAMEHAMEHA HWY,2023
640030030000,A05150285,1550 KAMEHAMEHA HWY,2019
640030030000,A05150286,1550 KAMEHAMEHA HWY,2019
640030030000,A05160214,1550 KAMEHAMEHA HWY,2020
640030030000,AV10160017,1550 KAMEHAMEHA HWY,2025
640040010000,A05140413,KAMEHAMEHA HWY,2018
640040010000,A05160215,KAMEHAMEHA HWY,2020
640040010000,A05160216,KAMEHAMEHA HWY,2020
640040010000,A05160217,KAMEHAMEHA HWY,2020
640040010000,A05160218,KAMEHAMEHA HWY,2020
640040010000,A10140414,KAMEHAMEHA HWY,2023
640040070000,A05140416,KAMEHAMEHA HWY,2018
640040080000,AV10160018,KAMEHAMEHA HWY,2025
650010100010,A05130227,KAUKOKONAHUA RD,2017
650010100011,A05130228,KAUKOKONAHUA RD,2017
650010100012,A05130229,KAUKOKONAHUA RD,2017
650010100013,A05130230,KAUKOKONAHUA RD,2017
650010100014,A05130231,KAUKOKONAHUA RD,2017
650010100015,A05130232,KAUKOKONAHUA RD,2017
650010100016,A05130233,KAUKOKONAHUA RD,2017
650010100017,A05130234,KAUKOKONAHUA RD,2017
650010100018,A10160176,KAUKOKONAHUA RD,2025
650010100019,A05140217,KAUKOKONAHUA RD,2018
650010100020,A10130094,670 KAUKOKONAHUA RD,2022
650010140000,A05130202,KAUKONAHUA RD,2017
650010140000,A05160274,KAUKONAHUA RD,2020
650010140000,A05160275,KAUKONAHUA RD,2020
650010190000,A05150175,KAUKONAHUA RD,2019
650010210000,AV0800001,KAUKONAHUA RD,2017
Parcel ID (TMK),Petition Number,Site Address,End Year
650010220000,A05150173,665 KAUKONAHUA,2019
650010330001,A10160291,KAUKONAHUA RD,2025
650010330002,A10160292,KAUKONAHUA RD,2025
650010330004,A10140531,KAUKONAHUA RD,2023
650010330008,A10130123,KAUKONAHUA RD,2022
650010330009,A10160293,KAUKONAHUA RD,2025
650010400000,A10090277,KAUKONAHUA RD,2018
650010420001,A05160057,KAUKONAHUA RD,2020
650010420002,A10160148,KAUKONAHUA RD,2020
650010420003,A05160133,KAUKONAHUA RD,2020
650010420004,A05160033,KAUKONAHUA RD,2020
650010430000,A05150174,KAUKONAHUA RD,2019
650010440000,A05130203,1140 KAUKONAHUA RD,2017
650010440000,A05130204,1140 KAUKONAHUA RD,2017
650010440000,A05160219,1140 KAUKONAHUA RD,2020
650010460000,A10140422,KAUKONAHUA RD,2023
650020010000,A10100204,HUKILAU PL,2019
650020010000,AV0700016,HUKILAU PL,2016
650020030000,A10140079,1031 KAUKONAHUA RD,2023
650020050000,A05140424,1001 KAUKONAHUA RD,2018
650020050000,A10140423,1001 KAUKONAHUA RD,2023
650020060000,A10140425,KAUKONAHUA RD,2023
650020080000,A10140426,HUKILAU LP,2023
650020100000,AV0700030,HUKILAU LP,2016
650020110000,A10140427,HUKILAU LP,2023
650020110000,A10140428,HUKILAU LP,2023
650020110000,AV0700017,HUKILAU LP,2016
650020180000,A10140429,KAUKONAHUA RD,2023
650020190000,A10140430,HUKILAU LP,2023
650020220000,A10110003,889 KAUKONAHUA RD,2020
650020240000,A10080108,777 KAUKONAHUA RD,2019
650020250000,AV0700037,1155 KAUKONAHUA RD,2016
650020260000,A10160084,WILIKINA DR,2025
650020270000,A10090326,HUKILAU LP,2018
650040010000,A10140116,1140 POAMOHO ST,2023
650040020000,A10110044,1110 POAMOHO ST,2020
650040030000,A10090424,1078 POAMOHO ST,2018
650040050000,AV0800005,1025 POAMOHO ST,2017
650040070000,A10080041,340 POAMOHO PL,2017
650040080000,A05130113,288 POAMOHO PL,2017
650040090000,A10140053,248 POAMOHO PL,2023
650040100000,A10150109,200 POAMOHO PL,2024
650040110000,A10100132,245 POAMOHO PL,2019
Parcel ID (TMK),Petition Number,Site Address,End Year
650040120000,A10090425,277 POAMOHO PL,2018
650040140000,A10140431,323 POAMOHO PL,2023
650050010000,A10140432,KAMEHAMEHA HWY,2023
650050020000,A05130205,KAMEHAMEHA HWY,2017
650050020000,A05160220,KAMEHAMEHA HWY,2020
650050020000,A05160221,KAMEHAMEHA HWY,2020
650050020000,A05160222,KAMEHAMEHA HWY,2020
650050020000,A05160223,KAMEHAMEHA HWY,2020
650050020000,A10080164,KAMEHAMEHA HWY,2017
650050020000,A10140433,KAMEHAMEHA HWY,2023
650050030000,A05160226,539 KAMEHAMEHA HWY,2020
650050030000,A05160227,539 KAMEHAMEHA HWY,2020
650050030000,A10140440,539 KAMEHAMEHA HWY,2023
650050040000,A05120103,KAMEHAMEHA HWY,2016
650050040000,A05130206,KAMEHAMEHA HWY,2017
650050040000,A05160228,KAMEHAMEHA HWY,2020
650050040000,A10140441,KAMEHAMEHA HWY,2023
660040020000,A05160015,40 AMARA RD,2020
660040260000,A10160034,40 AMARA RD,2025
660080060000,A10140117,159 ACHIU LN,2023
660080260000,A20040571,386 HALEIWA RD,2023
660080270000,A20040572,183 ACHIU LN,2023
660090020000,A05160029,ACHIU LN,2020
660090130000,A05160289,193 KAMEHAMEHA HWY,2020
660100010000,A10140278,ACHIU LN,2023
660100030000,A05160028,71 ACHIU LN,2020
660100100000,A05130207,486 KILIOE PL,2017
660120010000,A05130208,HALEIWA RD,2017
660120030000,A10130249,480 HALEIWA RD,2022
660120040000,A10140279,480 HALEIWA RD,2023
660120040000,AV10120002,480 HALEIWA RD,2021
660140040000,AV0700018,18 SMILEY PL,2016
660140060000,A10150268,HALEIWA RD,2024
660140060000,AV10090001,HALEIWA RD,2018
660150030000,A05130109,650 HALEIWA RD,2017
660150040000,A05130110,341 AUKAI LN,2017
660150060000,A05130111,AUKAI LN,2017
660150070000,A10090145,305 AUKAI LN,2018
660160130000,A10160096,310 AUKAI LN,2025
660190430000,AV0700019,222 WAIALUA BEACH RD,2016
660190440000,A10140001,220 WAIALUA BEACH RD,2023
660200040001,A05150012,219 WAIALUA BEACH RD,2019
660200040002,A05130079,225 WAIALUA BEACH RD,2017
Parcel ID (TMK),Petition Number,Site Address,End Year
660220010000,A05140443,AIEA HTS DR,2018
660220010000,A05140444,AIEA HTS DR,2018
660230030000,A05130209,KAMOOLOA RD,2017
660230030000,A05140445,KAMOOLOA RD,2018
660230030000,A05140446,KAMOOLOA RD,2018
660240010000,A05130210,KAMOOLOA RD,2017
660240010000,A05140447,KAMOOLOA RD,2018
660240010000,A05140448,KAMOOLOA RD,2018
660250010000,A05130211,FARRINGTON HWY,2017
660250020000,A05130212,KAUPE RD,2017
660250060000,A05130213,KAUPE RD,2017
660270100000,A05130214,603 KAUPE RD,2017
660270100000,A05160229,603 KAUPE RD,2020
660270100000,AV0700022,603 KAUPE RD,2016
660270110000,A10160031,603 KAUPE RD,2025
660280010000,A10130001,1469 KAUKONAHUA RD,2022
660280020000,A10080060,1457 KAUKONAHUA RD,2017
660280030000,A10080059,1453 KAUKONAHUA RD,2017
660280040000,A10120129,1445 KAUKONAHUA RD,2021
660280050000,A10120125,1439 KAUKONAHUA RD,2021
660280060000,A10100044,FARRINGTON HWY,2019
660280070000,A10140003,1425 KAUKONAHUA RD,2023
660280090000,A10160150,FARRINGTON HWY,2025
660280130000,A05140041,1444 KAUKONAHUA RD,2018
660280140000,A10070038,1440 KAUKONAHUA RD,2016
660280150000,A10110078,1450 KAUKONAHUA RD,2020
660280160000,A10110097,1474 KAUKONAHUA RD,2020
660280170000,A10080139,2089 KAUKONAHUA RD,2017
660280220000,A10160259,1380 KAUKONAHUA RD,2025
660280230000,A10080144,1462 KAUKONAHUA RD,2017
660280240000,A10080061,1479 KAUKONAHUA RD,2017
660280270001,A05120096A,1420 KAUKONAHUA RD,2016
660280270002,A05120096B,1420 KAUKONAHUA RD,2016
670010050000,AV0700023,WAIALUA BEACH RD,2016
670010080000,A05130215,WAIALUA BEACH RD,2017
670010140000,A05160230,WAIALUA BEACH RD,2020
670010260000,A05130216,421 FARRINGTON HWY,2017
670010260000,A05140452,421 FARRINGTON HWY,2018
670010260000,A05160231,421 FARRINGTON HWY,2020
670010260000,AV0700024,421 FARRINGTON HWY,2016
670010340000,A05130217,PUUIKI ST,2017
670010370000,A05160232,GOODALE AVE,2020
670010630000,A05140455,114 KEALOHANUI ST,2018
Parcel ID (TMK),Petition Number,Site Address,End Year
670010630000,A05160233,114 KEALOHANUI ST,2020
670020060001,A10090201,290 FARRINGTON HWY,2018
670020070000,A10090280,FARRINGTON HWY,2018
670020070000,A10140456,FARRINGTON HWY,2023
670020140000,A05160234,KAHUI ST,2020
670020320000,A10150267,172 FARRINGTON HWY,2024
670020340001,A05150176,290 FARRINGTON HWY,2019
670020340002,AV10160019,290 FARRINGTON HWY,2025
670020340003,A05160152,290 FARRINGTON HWY,2020
670020340005,A05150168,290 FARRINGTON HWY,2019
670020370000,A05160235,150 FARRINGTON HWY,2020
670020380000,A10090200,290 FARRINGTON HWY,2018
670020380000,A10120128,290 FARRINGTON HWY,2021
670020400000,A05160202,150 FARRINGTON HWY,2020
670020410000,A10130164,150 FARRINGTON HWY,2022
670020420000,A10090338A,150 FARRINGTON HWY,2018
670020420000,A10130169,150 FARRINGTON HWY,2022
670020430000,A05160157,150 FARRINGTON HWY,2020
670020430000,A05160158,150 FARRINGTON HWY,2020
670020430000,A05160159,150 FARRINGTON HWY,2020
670020440000,A10090338B,150 FARRINGTON HWY,2018
670020450000,AV10150013,150 FARRINGTON HWY,2024
670020460000,A05160236,150 FARRINGTON HWY,2020
670030020000,A05140467,KAHUI ST,2018
670030030000,A10160119,KAHUI ST,2025
670030050000,A05140489,80 FARRINGTON HWY,2018
670030060000,A05140468,KAHUI ST,2018
670030070000,A05140470,KAHUI ST,2018
670030090000,A05140471,KAHUI ST,2018
670030100000,A05140472,KAHUI ST,2018
670030110000,A05140469,KAHUI ST,2018
670030170000,A05140473,KAHUI ST,2018
670030190000,A10160260,76 FARRINGTON HWY,2025
670040010000,A05140474,KEKAUWAY ST,2018
670040040000,A05140475,WAIALUA,2018
670090710000,A05140476,202 KUPAHU ST,2018
680020050000,A05140477,670 FARRINGTON HWY,2018
680020060000,A05140298,FOREST,2018
680030050000,A05140299,434 FARRINGTON HWY,2018
680030060000,A05140300,434 FARRINGTON HWY,2018
680030090000,A05140478,670 FARRINGTON HWY,2018
680030150000,A05140301,FARRINGTON HWY,2018
680030170000,A05140302,539 FARRINGTON HWY,2018
Parcel ID (TMK),Petition Number,Site Address,End Year
680030190000,A05140303,502 FARRINGTON HWY,2018
680030300000,A05140304,FARRINGTON HWY,2018
680030310000,A05140305,414 FARRINGTON HWY,2018
680030330000,A05140306,FARRINGTON HWY,2018
680030350000,A05140307,FARRINGTON HWY,2018
680030370000,A10090040,411 FARRINGTON HWY,2018
680030400000,A05140308,434 FARRINGTON HWY,2018
680030430000,A10130165,FARRINGTON HWY,2022
680030440000,A10130166,FARRINGTON HWY,2022
680030440000,A10130167,FARRINGTON HWY,2022
680030480000,A10140112,399 FARRINGTON HWY,2023
680030490000,A10110081,395 FARRINGTON HWY,2020
680030500000,A10070373,387 FARRINGTON HWY,2016
680060100000,A05140309,KEKAUIWA ST,2018
680060100000,A05160203,KEKAUIWA ST,2020
680060100000,A05160207,KEKAUIWA ST,2020
680060100000,A05160208,KEKAUIWA ST,2020
680060100000,A05160248,KEKAUIWA ST,2020
680060100000,A05160249,KEKAUIWA ST,2020
680060100000,A05160252,KEKAUIWA ST,2020
680070020000,A05150266,FARRINGTON HWY,2019
680070020000,A10130170,FARRINGTON HWY,2022
680070020000,A10130171,FARRINGTON HWY,2022
680070020000,A10130172,FARRINGTON HWY,2022
680070020000,A10130173,FARRINGTON HWY,2022
680070020000,A10130174,FARRINGTON HWY,2022
